"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","GDPHRWKD","TOT","USD","A","2021",46.083452,
"LTU","GDPHRWKD","TOT","USD","A","2022",44.566966,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.141964,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.657825,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.547547,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.048948,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.730409,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.919628,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.686235,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.122548,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.380839,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.011569,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.487357,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.250472,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.748098,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.636277,
"EA19","GDPHRWKD","TOT","USD","A","2009",54.044909,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.381733,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.214822,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.54908,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.071974,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.494244,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.120096,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.279136,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.158051,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.214512,
"EA19","GDPHRWKD","TOT","USD","A","2019",59.61153,
"EA19","GDPHRWKD","TOT","USD","A","2020",60.867732,
"EA19","GDPHRWKD","TOT","USD","A","2021",60.755425,
"EA19","GDPHRWKD","TOT","USD","A","2022",60.741747,
"ZAF","GDPHRWKD","TOT","USD","A","2001",15.876697,
"ZAF","GDPHRWKD","TOT","USD","A","2002",16.567479,
"ZAF","GDPHRWKD","TOT","USD","A","2003",17.753931,
"ZAF","GDPHRWKD","TOT","USD","A","2004",18.022495,
"ZAF","GDPHRWKD","TOT","USD","A","2005",17.469945,
"ZAF","GDPHRWKD","TOT","USD","A","2006",18.189686,
"ZAF","GDPHRWKD","TOT","USD","A","2007",19.043363,
"ZAF","GDPHRWKD","TOT","USD","A","2008",18.446211,
"ZAF","GDPHRWKD","TOT","USD","A","2009",18.952649,
"ZAF","GDPHRWKD","TOT","USD","A","2010",20.225573,
"ZAF","GDPHRWKD","TOT","USD","A","2011",20.299933,
"ZAF","GDPHRWKD","TOT","USD","A","2012",20.516167,
"ZAF","GDPHRWKD","TOT","USD","A","2013",20.514456,
"ZAF","GDPHRWKD","TOT","USD","A","2014",20.533058,
"ZAF","GDPHRWKD","TOT","USD","A","2015",22.553865,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2016",19.938277,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2017",19.927223,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2018",19.859829,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2019",19.803255,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2020",21.265347,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2021",23.768756,"E"
"CRI","GDPHRWKD","TOT","USD","A","1991",12.395066,
"CRI","GDPHRWKD","TOT","USD","A","1992",12.526999,
"CRI","GDPHRWKD","TOT","USD","A","1993",12.755563,
"CRI","GDPHRWKD","TOT","USD","A","1994",12.619753,
"CRI","GDPHRWKD","TOT","USD","A","1995",12.875718,
"CRI","GDPHRWKD","TOT","USD","A","1996",12.927027,
"CRI","GDPHRWKD","TOT","USD","A","1997",12.742868,
"CRI","GDPHRWKD","TOT","USD","A","1998",12.883903,
"CRI","GDPHRWKD","TOT","USD","A","1999",13.181781,
"CRI","GDPHRWKD","TOT","USD","A","2000",13.419427,
"CRI","GDPHRWKD","TOT","USD","A","2001",13.340478,
"CRI","GDPHRWKD","TOT","USD","A","2002",13.431107,
"CRI","GDPHRWKD","TOT","USD","A","2003",13.62039,
"CRI","GDPHRWKD","TOT","USD","A","2004",13.961451,
"CRI","GDPHRWKD","TOT","USD","A","2005",13.718511,
"CRI","GDPHRWKD","TOT","USD","A","2006",14.259665,
"CRI","GDPHRWKD","TOT","USD","A","2007",14.453706,
"CRI","GDPHRWKD","TOT","USD","A","2008",14.909054,
"CRI","GDPHRWKD","TOT","USD","A","2009",15.331663,
"CRI","GDPHRWKD","TOT","USD","A","2010",17.122775,
"CRI","GDPHRWKD","TOT","USD","A","2011",17.944786,
"CRI","GDPHRWKD","TOT","USD","A","2012",17.694625,
"CRI","GDPHRWKD","TOT","USD","A","2013",18.620355,
"CRI","GDPHRWKD","TOT","USD","A","2014",19.093774,
"CRI","GDPHRWKD","TOT","USD","A","2015",19.707747,
"CRI","GDPHRWKD","TOT","USD","A","2016",20.571849,
"CRI","GDPHRWKD","TOT","USD","A","2017",21.056646,
"CRI","GDPHRWKD","TOT","USD","A","2018",21.446167,
"CRI","GDPHRWKD","TOT","USD","A","2019",22.038536,
"CRI","GDPHRWKD","TOT","USD","A","2020",25.395334,
"CRI","GDPHRWKD","TOT","USD","A","2021",24.023111,
"CRI","GDPHRWKD","TOT","USD","A","2022",22.861341,
"BGR","GDPHRWKD","TOT","USD","A","1995",14.602168,
"BGR","GDPHRWKD","TOT","USD","A","1996",14.974197,
"BGR","GDPHRWKD","TOT","USD","A","1997",13.278574,
"BGR","GDPHRWKD","TOT","USD","A","1998",14.404826,
"BGR","GDPHRWKD","TOT","USD","A","1999",13.629741,
"BGR","GDPHRWKD","TOT","USD","A","2000",14.862773,
"BGR","GDPHRWKD","TOT","USD","A","2001",15.439256,
"BGR","GDPHRWKD","TOT","USD","A","2002",16.314321,
"BGR","GDPHRWKD","TOT","USD","A","2003",16.784926,
"BGR","GDPHRWKD","TOT","USD","A","2004",17.183126,
"BGR","GDPHRWKD","TOT","USD","A","2005",17.966568,
"BGR","GDPHRWKD","TOT","USD","A","2006",18.619432,
"BGR","GDPHRWKD","TOT","USD","A","2007",19.242376,
"BGR","GDPHRWKD","TOT","USD","A","2008",19.490905,
"BGR","GDPHRWKD","TOT","USD","A","2009",19.717805,
"BGR","GDPHRWKD","TOT","USD","A","2010",20.847859,
"BGR","GDPHRWKD","TOT","USD","A","2011",21.781564,
"BGR","GDPHRWKD","TOT","USD","A","2012",22.497289,
"BGR","GDPHRWKD","TOT","USD","A","2013",22.460791,
"BGR","GDPHRWKD","TOT","USD","A","2014",22.607469,
"BGR","GDPHRWKD","TOT","USD","A","2015",23.29615,
"BGR","GDPHRWKD","TOT","USD","A","2016",23.897692,
"BGR","GDPHRWKD","TOT","USD","A","2017",24.13014,
"BGR","GDPHRWKD","TOT","USD","A","2018",24.784269,
"BGR","GDPHRWKD","TOT","USD","A","2019",25.687424,
"BGR","GDPHRWKD","TOT","USD","A","2020",25.891579,
"BGR","GDPHRWKD","TOT","USD","A","2021",27.563882,
"BGR","GDPHRWKD","TOT","USD","A","2022",28.147053,
"HRV","GDPHRWKD","TOT","USD","A","1995",21.785687,
"HRV","GDPHRWKD","TOT","USD","A","1996",23.124422,
"HRV","GDPHRWKD","TOT","USD","A","1997",24.547213,
"HRV","GDPHRWKD","TOT","USD","A","1998",25.1768,
"HRV","GDPHRWKD","TOT","USD","A","1999",24.952529,
"HRV","GDPHRWKD","TOT","USD","A","2000",25.760961,
"HRV","GDPHRWKD","TOT","USD","A","2001",26.746861,
"HRV","GDPHRWKD","TOT","USD","A","2002",28.097424,
"HRV","GDPHRWKD","TOT","USD","A","2003",28.966443,
"HRV","GDPHRWKD","TOT","USD","A","2004",29.923414,
"HRV","GDPHRWKD","TOT","USD","A","2005",30.929969,
"HRV","GDPHRWKD","TOT","USD","A","2006",31.448167,
"HRV","GDPHRWKD","TOT","USD","A","2007",31.992268,
"HRV","GDPHRWKD","TOT","USD","A","2008",31.953754,
"HRV","GDPHRWKD","TOT","USD","A","2009",29.897037,
"HRV","GDPHRWKD","TOT","USD","A","2010",30.484762,
"HRV","GDPHRWKD","TOT","USD","A","2011",31.754348,
"HRV","GDPHRWKD","TOT","USD","A","2012",32.447392,
"HRV","GDPHRWKD","TOT","USD","A","2013",33.512265,
"HRV","GDPHRWKD","TOT","USD","A","2014",32.816506,
"HRV","GDPHRWKD","TOT","USD","A","2015",34.389737,
"HRV","GDPHRWKD","TOT","USD","A","2016",35.377362,
"HRV","GDPHRWKD","TOT","USD","A","2017",35.921349,
"HRV","GDPHRWKD","TOT","USD","A","2018",36.245766,
"HRV","GDPHRWKD","TOT","USD","A","2019",35.842512,
"HRV","GDPHRWKD","TOT","USD","A","2020",33.237924,
"HRV","GDPHRWKD","TOT","USD","A","2021",37.112182,
"HRV","GDPHRWKD","TOT","USD","A","2022",38.518664,
"ROU","GDPHRWKD","TOT","USD","A","1995",11.794007,
"ROU","GDPHRWKD","TOT","USD","A","1996",12.4063,
"ROU","GDPHRWKD","TOT","USD","A","1997",11.711134,
"ROU","GDPHRWKD","TOT","USD","A","1998",11.839001,
"ROU","GDPHRWKD","TOT","USD","A","1999",11.999411,
"ROU","GDPHRWKD","TOT","USD","A","2000",12.370756,
"ROU","GDPHRWKD","TOT","USD","A","2001",13.159567,
"ROU","GDPHRWKD","TOT","USD","A","2002",15.362271,
"ROU","GDPHRWKD","TOT","USD","A","2003",15.98718,
"ROU","GDPHRWKD","TOT","USD","A","2004",17.905517,
"ROU","GDPHRWKD","TOT","USD","A","2005",18.89548,
"ROU","GDPHRWKD","TOT","USD","A","2006",20.434242,
"ROU","GDPHRWKD","TOT","USD","A","2007",21.555029,
"ROU","GDPHRWKD","TOT","USD","A","2008",23.947793,
